dataset,method,timeSlice,GT_predict,true
SuperBoring,nltk_0.20,1,100.0%,100.0%
SuperBoring,nltk_0.20,2,86.6666666667%,75.0%
SuperBoring,nltk_0.20,3,72.7272727273%,71.4285714286%
SuperBoring,nltk_0.20,4,71.4285714286%,84.6153846154%
SuperBoring,nltk_0.20,5,46.7889908257%,64.8648648649%
SuperBoring,nltk_0.20,6,45.0704225352%,57.5757575758%
SuperBoring,nltk_0.20,7,43.7086092715%,55.5555555556%
SuperBoring,nltk_0.20,8,41.4634146341%,46.1538461538%
SuperBoring,nltk_0.20,9,42.1348314607%,57.1428571429%
SuperBoring,nltk_0.20,10,39.3939393939%,30.0%
SuperBoring,nltk_0.20,11,36.1290322581%,45.5357142857%
SuperBoring,nltk_0.20,12,33.5243553009%,30.7692307692%
SuperBoring,nltk_0.20,13,32.5905292479%,40.0%
SuperBoring,nltk_0.20,14,31.8584070796%,45.1612903226%
SuperBoring,nltk_0.20,15,30.297029703%,35.8490566038%
SuperBoring,nltk_0.20,16,25.4843517139%,29.5180722892%
SuperBoring,nltk_0.20,17,25.5162241888%,28.5714285714%
SuperBoring,nltk_0.20,18,25.1088534107%,18.1818181818%
SuperBoring,nltk_0.20,19,25.4285714286%,54.5454545455%
SuperBoring,nltk_0.20,20,25.3521126761%,20.0%
SuperBoring,nltk_0.20,21,23.5220125786%,22.3529411765%
SuperBoring,nltk_0.20,22,23.3910891089%,15.3846153846%
SuperBoring,nltk_0.20,23,23.3656174334%,27.7777777778%
SuperBoring,nltk_0.20,24,22.3847019123%,22.2222222222%
SuperBoring,nltk_0.40,1,100.0%,100.0%
SuperBoring,nltk_0.40,2,86.6666666667%,75.0%
SuperBoring,nltk_0.40,3,72.7272727273%,71.4285714286%
SuperBoring,nltk_0.40,4,71.4285714286%,84.6153846154%
SuperBoring,nltk_0.40,5,51.376146789%,68.9189189189%
SuperBoring,nltk_0.40,6,48.5915492958%,57.5757575758%
SuperBoring,nltk_0.40,7,47.0198675497%,55.5555555556%
SuperBoring,nltk_0.40,8,45.1219512195%,53.8461538462%
SuperBoring,nltk_0.40,9,45.5056179775%,64.2857142857%
SuperBoring,nltk_0.40,10,42.4242424242%,30.0%
SuperBoring,nltk_0.40,11,40.9677419355%,51.7857142857%
SuperBoring,nltk_0.40,12,39.2550143266%,46.1538461538%
SuperBoring,nltk_0.40,13,38.7186629526%,50.0%
SuperBoring,nltk_0.40,14,36.7256637168%,47.311827957%
SuperBoring,nltk_0.40,15,35.4455445545%,43.3962264151%
SuperBoring,nltk_0.40,16,33.084947839%,42.1686746988%
SuperBoring,nltk_0.40,17,32.8908554572%,28.5714285714%
SuperBoring,nltk_0.40,18,32.3657474601%,27.2727272727%
SuperBoring,nltk_0.40,19,32.5714285714%,54.5454545455%
SuperBoring,nltk_0.40,20,32.2535211268%,20.0%
SuperBoring,nltk_0.40,21,30.9433962264%,34.1176470588%
SuperBoring,nltk_0.40,22,30.8168316832%,23.0769230769%
SuperBoring,nltk_0.40,23,30.5084745763%,27.7777777778%
SuperBoring,nltk_0.40,24,29.1338582677%,26.9841269841%
SuperBoring,nltk_0.60,1,100.0%,100.0%
SuperBoring,nltk_0.60,2,86.6666666667%,75.0%
SuperBoring,nltk_0.60,3,72.7272727273%,71.4285714286%
SuperBoring,nltk_0.60,4,77.1428571429%,92.3076923077%
SuperBoring,nltk_0.60,5,65.1376146789%,78.3783783784%
SuperBoring,nltk_0.60,6,60.5633802817%,63.6363636364%
SuperBoring,nltk_0.60,7,58.2781456954%,55.5555555556%
SuperBoring,nltk_0.60,8,56.0975609756%,61.5384615385%
SuperBoring,nltk_0.60,9,56.7415730337%,71.4285714286%
SuperBoring,nltk_0.60,10,53.0303030303%,45.0%
SuperBoring,nltk_0.60,11,49.0322580645%,58.0357142857%
SuperBoring,nltk_0.60,12,46.9914040115%,51.2820512821%
SuperBoring,nltk_0.60,13,46.2395543175%,50.0%
SuperBoring,nltk_0.60,14,44.0265486726%,53.7634408602%
SuperBoring,nltk_0.60,15,42.7722772277%,50.9433962264%
SuperBoring,nltk_0.60,16,39.7913561848%,47.5903614458%
SuperBoring,nltk_0.60,17,39.3805309735%,28.5714285714%
SuperBoring,nltk_0.60,18,38.7518142235%,27.2727272727%
SuperBoring,nltk_0.60,19,38.8571428571%,54.5454545455%
SuperBoring,nltk_0.60,20,38.4507042254%,20.0%
SuperBoring,nltk_0.60,21,36.8553459119%,40.0%
SuperBoring,nltk_0.60,22,36.7574257426%,38.4615384615%
SuperBoring,nltk_0.60,23,36.3196125908%,33.3333333333%
SuperBoring,nltk_0.60,24,34.7581552306%,33.3333333333%
SuperBoring,nltk_0.80,1,100.0%,100.0%
SuperBoring,nltk_0.80,2,86.6666666667%,75.0%
SuperBoring,nltk_0.80,3,72.7272727273%,71.4285714286%
SuperBoring,nltk_0.80,4,77.1428571429%,92.3076923077%
SuperBoring,nltk_0.80,5,65.1376146789%,78.3783783784%
SuperBoring,nltk_0.80,6,60.5633802817%,63.6363636364%
SuperBoring,nltk_0.80,7,58.2781456954%,55.5555555556%
SuperBoring,nltk_0.80,8,56.0975609756%,61.5384615385%
SuperBoring,nltk_0.80,9,56.7415730337%,71.4285714286%
SuperBoring,nltk_0.80,10,53.0303030303%,45.0%
SuperBoring,nltk_0.80,11,49.0322580645%,58.0357142857%
SuperBoring,nltk_0.80,12,46.9914040115%,51.2820512821%
SuperBoring,nltk_0.80,13,46.2395543175%,50.0%
SuperBoring,nltk_0.80,14,44.0265486726%,53.7634408602%
SuperBoring,nltk_0.80,15,42.7722772277%,50.9433962264%
SuperBoring,nltk_0.80,16,39.7913561848%,47.5903614458%
SuperBoring,nltk_0.80,17,39.3805309735%,28.5714285714%
SuperBoring,nltk_0.80,18,38.7518142235%,27.2727272727%
SuperBoring,nltk_0.80,19,38.8571428571%,54.5454545455%
SuperBoring,nltk_0.80,20,38.4507042254%,20.0%
SuperBoring,nltk_0.80,21,36.8553459119%,40.0%
SuperBoring,nltk_0.80,22,36.7574257426%,38.4615384615%
SuperBoring,nltk_0.80,23,36.3196125908%,33.3333333333%
SuperBoring,nltk_0.80,24,34.7581552306%,33.3333333333%
SuperBoring,word2vec_0.20,1,18.1818181818%,36.3636363636%
SuperBoring,word2vec_0.20,2,13.3333333333%,0.0%
SuperBoring,word2vec_0.20,3,13.6363636364%,14.2857142857%
SuperBoring,word2vec_0.20,4,11.4285714286%,15.3846153846%
SuperBoring,word2vec_0.20,5,4.5871559633%,5.40540540541%
SuperBoring,word2vec_0.20,6,4.22535211268%,3.0303030303%
SuperBoring,word2vec_0.20,7,3.97350993377%,0.0%
SuperBoring,word2vec_0.20,8,3.65853658537%,0.0%
SuperBoring,word2vec_0.20,9,3.37078651685%,0.0%
SuperBoring,word2vec_0.20,10,3.0303030303%,5.0%
SuperBoring,word2vec_0.20,11,1.93548387097%,2.67857142857%
SuperBoring,word2vec_0.20,12,1.71919770774%,5.12820512821%
SuperBoring,word2vec_0.20,13,1.6713091922%,0.0%
SuperBoring,word2vec_0.20,14,1.54867256637%,3.22580645161%
SuperBoring,word2vec_0.20,15,1.38613861386%,1.88679245283%
SuperBoring,word2vec_0.20,16,1.6393442623%,4.81927710843%
SuperBoring,word2vec_0.20,17,1.91740412979%,28.5714285714%
SuperBoring,word2vec_0.20,18,1.74165457184%,0.0%
SuperBoring,word2vec_0.20,19,1.71428571429%,0.0%
SuperBoring,word2vec_0.20,20,1.83098591549%,10.0%
SuperBoring,word2vec_0.20,21,1.88679245283%,2.35294117647%
SuperBoring,word2vec_0.20,22,1.85643564356%,0.0%
SuperBoring,word2vec_0.20,23,1.81598062954%,0.0%
SuperBoring,word2vec_0.20,24,1.68728908886%,0.0%
SuperBoring,word2vec_0.40,1,27.2727272727%,54.5454545455%
SuperBoring,word2vec_0.40,2,20.0%,25.0%
SuperBoring,word2vec_0.40,3,18.1818181818%,14.2857142857%
SuperBoring,word2vec_0.40,4,17.1428571429%,30.7692307692%
SuperBoring,word2vec_0.40,5,10.0917431193%,18.9189189189%
SuperBoring,word2vec_0.40,6,12.676056338%,24.2424242424%
SuperBoring,word2vec_0.40,7,11.2582781457%,0.0%
SuperBoring,word2vec_0.40,8,9.75609756098%,0.0%
SuperBoring,word2vec_0.40,9,9.55056179775%,14.2857142857%
SuperBoring,word2vec_0.40,10,9.09090909091%,15.0%
SuperBoring,word2vec_0.40,11,6.77419354839%,9.82142857143%
SuperBoring,word2vec_0.40,12,5.73065902579%,10.2564102564%
SuperBoring,word2vec_0.40,13,6.12813370474%,20.0%
SuperBoring,word2vec_0.40,14,5.53097345133%,8.60215053763%
SuperBoring,word2vec_0.40,15,6.13861386139%,15.0943396226%
SuperBoring,word2vec_0.40,16,5.66318926975%,9.03614457831%
SuperBoring,word2vec_0.40,17,5.89970501475%,28.5714285714%
SuperBoring,word2vec_0.40,18,5.5152394775%,0.0%
SuperBoring,word2vec_0.40,19,5.42857142857%,0.0%
SuperBoring,word2vec_0.40,20,5.49295774648%,10.0%
SuperBoring,word2vec_0.40,21,5.28301886792%,5.88235294118%
SuperBoring,word2vec_0.40,22,5.44554455446%,15.3846153846%
SuperBoring,word2vec_0.40,23,5.20581113801%,0.0%
SuperBoring,word2vec_0.40,24,4.61192350956%,0.0%
SuperBoring,word2vec_0.60,1,81.8181818182%,90.9090909091%
SuperBoring,word2vec_0.60,2,53.3333333333%,25.0%
SuperBoring,word2vec_0.60,3,45.4545454545%,42.8571428571%
SuperBoring,word2vec_0.60,4,45.7142857143%,61.5384615385%
SuperBoring,word2vec_0.60,5,36.6972477064%,52.7027027027%
SuperBoring,word2vec_0.60,6,35.9154929577%,48.4848484848%
SuperBoring,word2vec_0.60,7,34.4370860927%,44.4444444444%
SuperBoring,word2vec_0.60,8,31.7073170732%,23.0769230769%
SuperBoring,word2vec_0.60,9,30.8988764045%,42.8571428571%
SuperBoring,word2vec_0.60,10,28.2828282828%,20.0%
SuperBoring,word2vec_0.60,11,26.1290322581%,33.9285714286%
SuperBoring,word2vec_0.60,12,26.9340974212%,43.5897435897%
SuperBoring,word2vec_0.60,13,26.4623955432%,30.0%
SuperBoring,word2vec_0.60,14,25.6637168142%,34.4086021505%
SuperBoring,word2vec_0.60,15,24.9504950495%,32.0754716981%
SuperBoring,word2vec_0.60,16,21.9076005961%,27.7108433735%
SuperBoring,word2vec_0.60,17,21.9764011799%,28.5714285714%
SuperBoring,word2vec_0.60,18,21.1901306241%,9.09090909091%
SuperBoring,word2vec_0.60,19,21.0%,27.2727272727%
SuperBoring,word2vec_0.60,20,20.7042253521%,10.0%
SuperBoring,word2vec_0.60,21,19.1194968553%,20.0%
SuperBoring,word2vec_0.60,22,18.6881188119%,7.69230769231%
SuperBoring,word2vec_0.60,23,18.5230024213%,11.1111111111%
SuperBoring,word2vec_0.60,24,17.5478065242%,15.873015873%
SuperBoring,word2vec_0.80,1,100.0%,100.0%
SuperBoring,word2vec_0.80,2,86.6666666667%,75.0%
SuperBoring,word2vec_0.80,3,72.7272727273%,71.4285714286%
SuperBoring,word2vec_0.80,4,71.4285714286%,84.6153846154%
SuperBoring,word2vec_0.80,5,62.3853211009%,77.027027027%
SuperBoring,word2vec_0.80,6,58.4507042254%,63.6363636364%
SuperBoring,word2vec_0.80,7,56.2913907285%,55.5555555556%
SuperBoring,word2vec_0.80,8,54.2682926829%,61.5384615385%
SuperBoring,word2vec_0.80,9,55.0561797753%,71.4285714286%
SuperBoring,word2vec_0.80,10,51.0101010101%,40.0%
SuperBoring,word2vec_0.80,11,45.4838709677%,54.4642857143%
SuperBoring,word2vec_0.80,12,44.4126074499%,51.2820512821%
SuperBoring,word2vec_0.80,13,43.7325905292%,50.0%
SuperBoring,word2vec_0.80,14,42.0353982301%,50.5376344086%
SuperBoring,word2vec_0.80,15,40.9900990099%,50.9433962264%
SuperBoring,word2vec_0.80,16,37.8539493294%,45.1807228916%
SuperBoring,word2vec_0.80,17,37.610619469%,28.5714285714%
SuperBoring,word2vec_0.80,18,37.0101596517%,27.2727272727%
SuperBoring,word2vec_0.80,19,37.0%,45.4545454545%
SuperBoring,word2vec_0.80,20,36.6197183099%,20.0%
SuperBoring,word2vec_0.80,21,35.3459119497%,40.0%
SuperBoring,word2vec_0.80,22,35.2722772277%,38.4615384615%
SuperBoring,word2vec_0.80,23,34.7457627119%,27.7777777778%
SuperBoring,word2vec_0.80,24,33.183352081%,30.1587301587%
Boring,nltk_0.20,1,77.7777777778%,88.8888888889%
Boring,nltk_0.20,2,73.0337078652%,81.8181818182%
Boring,nltk_0.20,3,69.9029126214%,71.4285714286%
Boring,nltk_0.20,4,69.4214876033%,77.7777777778%
Boring,nltk_0.20,5,58.75%,66.3865546218%
Boring,nltk_0.20,6,37.5722543353%,36.2007168459%
Boring,nltk_0.20,7,36.6482504604%,33.3333333333%
Boring,nltk_0.20,8,35.4497354497%,20.8333333333%
Boring,nltk_0.20,9,33.607907743%,30.0%
Boring,nltk_0.20,10,33.7115072934%,50.0%
Boring,nltk_0.20,11,32.4534161491%,25.9259259259%
Boring,nltk_0.20,12,29.7872340426%,18.0327868852%
Boring,nltk_0.20,13,29.8755186722%,38.8888888889%
Boring,nltk_0.20,14,28.3819628647%,6.45161290323%
Boring,nltk_0.20,15,28.5171102662%,31.4285714286%
Boring,nltk_0.20,16,28.2902829028%,33.3333333333%
Boring,nltk_0.20,17,28.4493284493%,50.0%
Boring,nltk_0.20,18,28.4009546539%,26.3157894737%
Boring,nltk_0.20,19,28.2201405152%,31.25%
Boring,nltk_0.20,20,27.3132664437%,23.2558139535%
Boring,nltk_0.20,21,27.0447110142%,25.0%
Boring,nltk_0.20,22,26.5877287406%,8.33333333333%
Boring,nltk_0.20,23,26.2765957447%,36.3636363636%
Boring,nltk_0.40,1,86.6666666667%,93.3333333333%
Boring,nltk_0.40,2,80.8988764045%,86.3636363636%
Boring,nltk_0.40,3,78.640776699%,78.5714285714%
Boring,nltk_0.40,4,78.5123966942%,83.3333333333%
Boring,nltk_0.40,5,64.5833333333%,69.7478991597%
Boring,nltk_0.40,6,43.9306358382%,44.4444444444%
Boring,nltk_0.40,7,43.2780847145%,50.0%
Boring,nltk_0.40,8,42.328042328%,37.5%
Boring,nltk_0.40,9,41.3509060956%,50.0%
Boring,nltk_0.40,10,41.3290113452%,50.0%
Boring,nltk_0.40,11,40.0621118012%,37.037037037%
Boring,nltk_0.40,12,38.1560283688%,31.1475409836%
Boring,nltk_0.40,13,38.3125864454%,55.5555555556%
Boring,nltk_0.40,14,36.7374005305%,12.9032258065%
Boring,nltk_0.40,15,37.0088719899%,51.4285714286%
Boring,nltk_0.40,16,36.5313653137%,37.5%
Boring,nltk_0.40,17,36.7521367521%,66.6666666667%
Boring,nltk_0.40,18,36.5155131265%,31.5789473684%
Boring,nltk_0.40,19,36.1826697892%,37.5%
Boring,nltk_0.40,20,35.2285395764%,41.8604651163%
Boring,nltk_0.40,21,34.7873500545%,30.0%
Boring,nltk_0.40,22,34.2303552207%,8.33333333333%
Boring,nltk_0.40,23,33.829787234%,36.3636363636%
Boring,nltk_0.60,1,91.1111111111%,95.5555555556%
Boring,nltk_0.60,2,84.2696629213%,88.6363636364%
Boring,nltk_0.60,3,81.5533980583%,78.5714285714%
Boring,nltk_0.60,4,80.9917355372%,83.3333333333%
Boring,nltk_0.60,5,70.4166666667%,76.4705882353%
Boring,nltk_0.60,6,52.0231213873%,53.0465949821%
Boring,nltk_0.60,7,51.197053407%,58.3333333333%
Boring,nltk_0.60,8,50.7936507937%,50.0%
Boring,nltk_0.60,9,49.4233937397%,55.0%
Boring,nltk_0.60,10,49.43273906%,60.0%
Boring,nltk_0.60,11,48.9130434783%,55.5555555556%
Boring,nltk_0.60,12,45.8156028369%,34.4262295082%
Boring,nltk_0.60,13,46.0580912863%,61.1111111111%
Boring,nltk_0.60,14,44.2970822281%,22.5806451613%
Boring,nltk_0.60,15,44.3599493029%,57.1428571429%
Boring,nltk_0.60,16,43.7884378844%,45.8333333333%
Boring,nltk_0.60,17,43.956043956%,66.6666666667%
Boring,nltk_0.60,18,43.4367541766%,36.8421052632%
Boring,nltk_0.60,19,42.8571428571%,37.5%
Boring,nltk_0.60,20,41.9175027871%,46.511627907%
Boring,nltk_0.60,21,41.3304252999%,35.0%
Boring,nltk_0.60,22,40.4736275565%,8.33333333333%
Boring,nltk_0.60,23,40.0%,36.3636363636%
Boring,nltk_0.80,1,91.1111111111%,95.5555555556%
Boring,nltk_0.80,2,84.2696629213%,88.6363636364%
Boring,nltk_0.80,3,81.5533980583%,78.5714285714%
Boring,nltk_0.80,4,80.9917355372%,83.3333333333%
Boring,nltk_0.80,5,70.4166666667%,76.4705882353%
Boring,nltk_0.80,6,52.0231213873%,53.0465949821%
Boring,nltk_0.80,7,51.197053407%,58.3333333333%
Boring,nltk_0.80,8,50.7936507937%,50.0%
Boring,nltk_0.80,9,49.4233937397%,55.0%
Boring,nltk_0.80,10,49.43273906%,60.0%
Boring,nltk_0.80,11,48.9130434783%,55.5555555556%
Boring,nltk_0.80,12,45.8156028369%,34.4262295082%
Boring,nltk_0.80,13,46.0580912863%,61.1111111111%
Boring,nltk_0.80,14,44.2970822281%,22.5806451613%
Boring,nltk_0.80,15,44.3599493029%,57.1428571429%
Boring,nltk_0.80,16,43.7884378844%,45.8333333333%
Boring,nltk_0.80,17,43.956043956%,66.6666666667%
Boring,nltk_0.80,18,43.4367541766%,36.8421052632%
Boring,nltk_0.80,19,42.8571428571%,37.5%
Boring,nltk_0.80,20,41.9175027871%,46.511627907%
Boring,nltk_0.80,21,41.3304252999%,35.0%
Boring,nltk_0.80,22,40.4736275565%,8.33333333333%
Boring,nltk_0.80,23,40.0%,36.3636363636%
Boring,word2vec_0.20,1,8.88888888889%,26.6666666667%
Boring,word2vec_0.20,2,5.61797752809%,2.27272727273%
Boring,word2vec_0.20,3,5.82524271845%,7.14285714286%
Boring,word2vec_0.20,4,6.61157024793%,11.1111111111%
Boring,word2vec_0.20,5,4.58333333333%,4.20168067227%
Boring,word2vec_0.20,6,2.11946050096%,2.50896057348%
Boring,word2vec_0.20,7,2.394106814%,8.33333333333%
Boring,word2vec_0.20,8,2.29276895944%,4.16666666667%
Boring,word2vec_0.20,9,2.30642504119%,5.0%
Boring,word2vec_0.20,10,2.26904376013%,0.0%
Boring,word2vec_0.20,11,2.32919254658%,3.7037037037%
Boring,word2vec_0.20,12,2.12765957447%,0.0%
Boring,word2vec_0.20,13,2.21300138313%,5.55555555556%
Boring,word2vec_0.20,14,2.12201591512%,0.0%
Boring,word2vec_0.20,15,2.154626109%,2.85714285714%
Boring,word2vec_0.20,16,2.21402214022%,4.16666666667%
Boring,word2vec_0.20,17,2.3199023199%,16.6666666667%
Boring,word2vec_0.20,18,2.62529832936%,15.7894736842%
Boring,word2vec_0.20,19,2.57611241218%,0.0%
Boring,word2vec_0.20,20,2.5641025641%,2.32558139535%
Boring,word2vec_0.20,21,2.50817884406%,0.0%
Boring,word2vec_0.20,22,2.47578040904%,0.0%
Boring,word2vec_0.20,23,2.44680851064%,0.0%
Boring,word2vec_0.40,1,48.8888888889%,66.6666666667%
Boring,word2vec_0.40,2,22.4719101124%,25.0%
Boring,word2vec_0.40,3,17.4757281553%,14.2857142857%
Boring,word2vec_0.40,4,17.3553719008%,27.7777777778%
Boring,word2vec_0.40,5,9.16666666667%,7.56302521008%
Boring,word2vec_0.40,6,5.97302504817%,7.52688172043%
Boring,word2vec_0.40,7,6.26151012891%,12.5%
Boring,word2vec_0.40,8,5.99647266314%,4.16666666667%
Boring,word2vec_0.40,9,5.43657331137%,5.0%
Boring,word2vec_0.40,10,5.18638573744%,0.0%
Boring,word2vec_0.40,11,5.27950310559%,7.40740740741%
Boring,word2vec_0.40,12,5.24822695035%,4.91803278689%
Boring,word2vec_0.40,13,5.39419087137%,11.1111111111%
Boring,word2vec_0.40,14,5.1724137931%,0.0%
Boring,word2vec_0.40,15,4.94296577947%,2.85714285714%
Boring,word2vec_0.40,16,5.16605166052%,12.5%
Boring,word2vec_0.40,17,5.12820512821%,16.6666666667%
Boring,word2vec_0.40,18,5.4892601432%,21.0526315789%
Boring,word2vec_0.40,19,5.15222482436%,6.25%
Boring,word2vec_0.40,20,4.68227424749%,6.97674418605%
Boring,word2vec_0.40,21,4.79825517993%,10.0%
Boring,word2vec_0.40,22,4.73627556512%,0.0%
Boring,word2vec_0.40,23,4.68085106383%,0.0%
Boring,word2vec_0.60,1,77.7777777778%,88.8888888889%
Boring,word2vec_0.60,2,68.5393258427%,77.2727272727%
Boring,word2vec_0.60,3,60.1941747573%,50.0%
Boring,word2vec_0.60,4,61.1570247934%,72.2222222222%
Boring,word2vec_0.60,5,39.1666666667%,41.1764705882%
Boring,word2vec_0.60,6,25.6262042389%,29.3906810036%
Boring,word2vec_0.60,7,25.5985267035%,33.3333333333%
Boring,word2vec_0.60,8,24.8677248677%,20.8333333333%
Boring,word2vec_0.60,9,24.2174629325%,32.5%
Boring,word2vec_0.60,10,23.6628849271%,30.0%
Boring,word2vec_0.60,11,23.1366459627%,22.2222222222%
Boring,word2vec_0.60,12,21.4184397163%,16.393442623%
Boring,word2vec_0.60,13,21.7150760719%,38.8888888889%
Boring,word2vec_0.60,14,21.0875331565%,9.67741935484%
Boring,word2vec_0.60,15,20.9125475285%,20.0%
Boring,word2vec_0.60,16,20.6642066421%,25.0%
Boring,word2vec_0.60,17,20.8791208791%,50.0%
Boring,word2vec_0.60,18,21.0023866348%,31.5789473684%
Boring,word2vec_0.60,19,20.8430913349%,25.0%
Boring,word2vec_0.60,20,19.9554069119%,23.2558139535%
Boring,word2vec_0.60,21,19.7382769902%,20.0%
Boring,word2vec_0.60,22,19.2680301399%,0.0%
Boring,word2vec_0.60,23,19.2553191489%,18.1818181818%
Boring,word2vec_0.80,1,91.1111111111%,95.5555555556%
