dataset,method,timeSlice,GT_predict,true
Exciting,nltk_0.20,1,84.6153846154%,92.3076923077%
Exciting,nltk_0.20,2,90.4761904762%,100.0%
Exciting,nltk_0.20,3,71.875%,63.6363636364%
Exciting,nltk_0.20,4,70.8333333333%,81.25%
Exciting,nltk_0.20,5,63.9534883721%,73.6842105263%
Exciting,nltk_0.20,6,61.9565217391%,50.0%
Exciting,nltk_0.20,7,55.6603773585%,50.0%
Exciting,nltk_0.20,8,59.8290598291%,100.0%
Exciting,nltk_0.20,9,60.4651162791%,75.0%
Exciting,nltk_0.20,10,56.6666666667%,47.619047619%
Exciting,nltk_0.20,11,51.9337016575%,48.3870967742%
Exciting,nltk_0.20,12,43.7699680511%,51.5151515152%
Exciting,nltk_0.20,13,43.9024390244%,53.3333333333%
Exciting,nltk_0.20,14,43.2352941176%,50.0%
Exciting,nltk_0.20,15,40.1595744681%,38.8888888889%
Exciting,nltk_0.20,16,34.0782122905%,38.5093167702%
Exciting,nltk_0.20,17,33.2727272727%,30.7692307692%
Exciting,nltk_0.20,18,31.1708860759%,35.3658536585%
Exciting,nltk_0.20,19,30.5007587253%,22.2222222222%
Exciting,nltk_0.20,20,30.0140252454%,37.037037037%
Exciting,nltk_0.20,21,28.6684782609%,13.0434782609%
Exciting,nltk_0.20,22,28.2841823056%,10.0%
Exciting,nltk_0.20,23,28.1208935611%,26.6666666667%
Exciting,nltk_0.20,24,27.5949367089%,20.6896551724%
Exciting,nltk_0.20,25,27.5217932752%,38.4615384615%
Exciting,nltk_0.20,26,26.9135802469%,0.0%
Exciting,nltk_0.20,27,26.796589525%,27.2727272727%
Exciting,nltk_0.20,28,26.5306122449%,16.6666666667%
Exciting,nltk_0.20,29,26.0115606936%,31.25%
Exciting,nltk_0.20,30,25.9132420091%,27.2727272727%
Exciting,nltk_0.20,31,25.7954545455%,0.0%
Exciting,nltk_0.20,32,25.0%,16.6666666667%
Exciting,nltk_0.20,33,24.6516613076%,11.7647058824%
Exciting,nltk_0.20,34,25.2577319588%,48.6486486486%
Exciting,nltk_0.20,35,25.1527494908%,16.6666666667%
Exciting,nltk_0.20,36,23.8625812442%,23.1578947368%
Exciting,nltk_0.20,37,21.6417910448%,15.503875969%
Exciting,nltk_0.20,38,20.7547169811%,19.696969697%
Exciting,nltk_0.20,39,20.9664848012%,45.4545454545%
Exciting,nltk_0.20,40,20.9104938272%,15.3846153846%
Exciting,nltk_0.20,41,20.8749040675%,14.2857142857%
Exciting,nltk_0.20,42,20.8841463415%,22.2222222222%
Exciting,nltk_0.20,43,20.8932626798%,22.2222222222%
Exciting,nltk_0.20,44,20.8063354932%,27.9411764706%
Exciting,nltk_0.20,45,19.9303135889%,15.2173913043%
Exciting,nltk_0.40,1,100.0%,100.0%
Exciting,nltk_0.40,2,100.0%,100.0%
Exciting,nltk_0.40,3,81.25%,72.7272727273%
Exciting,nltk_0.40,4,77.0833333333%,81.25%
Exciting,nltk_0.40,5,67.4418604651%,76.3157894737%
Exciting,nltk_0.40,6,66.3043478261%,66.6666666667%
Exciting,nltk_0.40,7,60.3773584906%,57.1428571429%
Exciting,nltk_0.40,8,64.1025641026%,100.0%
Exciting,nltk_0.40,9,64.3410852713%,75.0%
Exciting,nltk_0.40,10,61.3333333333%,57.1428571429%
Exciting,nltk_0.40,11,56.9060773481%,61.2903225806%
Exciting,nltk_0.40,12,53.03514377%,65.1515151515%
Exciting,nltk_0.40,13,52.4390243902%,53.3333333333%
Exciting,nltk_0.40,14,51.4705882353%,50.0%
Exciting,nltk_0.40,15,48.1382978723%,47.2222222222%
Exciting,nltk_0.40,16,40.9683426443%,44.7204968944%
Exciting,nltk_0.40,17,40.0%,30.7692307692%
Exciting,nltk_0.40,18,38.2911392405%,45.1219512195%
Exciting,nltk_0.40,19,37.784522003%,33.3333333333%
Exciting,nltk_0.40,20,37.3071528752%,44.4444444444%
Exciting,nltk_0.40,21,35.7336956522%,13.0434782609%
Exciting,nltk_0.40,22,35.254691689%,10.0%
Exciting,nltk_0.40,23,35.085413929%,33.3333333333%
Exciting,nltk_0.40,24,34.0506329114%,20.6896551724%
Exciting,nltk_0.40,25,33.8729763387%,38.4615384615%
Exciting,nltk_0.40,26,33.2098765432%,14.2857142857%
Exciting,nltk_0.40,27,33.1303288672%,36.3636363636%
Exciting,nltk_0.40,28,32.7731092437%,41.6666666667%
Exciting,nltk_0.40,29,32.2543352601%,40.625%
Exciting,nltk_0.40,30,32.5342465753%,54.5454545455%
Exciting,nltk_0.40,31,32.2727272727%,0.0%
Exciting,nltk_0.40,32,31.1135371179%,27.7777777778%
Exciting,nltk_0.40,33,31.1897106109%,35.2941176471%
Exciting,nltk_0.40,34,32.1649484536%,67.5675675676%
Exciting,nltk_0.40,35,31.8737270876%,16.6666666667%
Exciting,nltk_0.40,36,30.9192200557%,35.7894736842%
Exciting,nltk_0.40,37,28.9386401327%,29.4573643411%
Exciting,nltk_0.40,38,27.6729559748%,24.2424242424%
Exciting,nltk_0.40,39,27.8254091972%,54.5454545455%
Exciting,nltk_0.40,40,27.8549382716%,30.7692307692%
Exciting,nltk_0.40,41,27.8587874137%,42.8571428571%
Exciting,nltk_0.40,42,27.8201219512%,33.3333333333%
Exciting,nltk_0.40,43,27.781983346%,22.2222222222%
Exciting,nltk_0.40,44,27.9337652988%,39.7058823529%
Exciting,nltk_0.40,45,27.0383275261%,26.0869565217%
Exciting,nltk_0.60,1,100.0%,100.0%
Exciting,nltk_0.60,2,100.0%,100.0%
Exciting,nltk_0.60,3,81.25%,72.7272727273%
Exciting,nltk_0.60,4,77.0833333333%,81.25%
Exciting,nltk_0.60,5,72.0930232558%,81.5789473684%
Exciting,nltk_0.60,6,70.652173913%,66.6666666667%
Exciting,nltk_0.60,7,66.0377358491%,64.2857142857%
Exciting,nltk_0.60,8,69.2307692308%,100.0%
Exciting,nltk_0.60,9,68.2170542636%,75.0%
Exciting,nltk_0.60,10,66.0%,61.9047619048%
Exciting,nltk_0.60,11,62.4309392265%,67.7419354839%
Exciting,nltk_0.60,12,58.4664536741%,69.696969697%
Exciting,nltk_0.60,13,57.6219512195%,53.3333333333%
Exciting,nltk_0.60,14,57.0588235294%,58.3333333333%
Exciting,nltk_0.60,15,53.7234042553%,50.0%
Exciting,nltk_0.60,16,45.4376163873%,49.6894409938%
Exciting,nltk_0.60,17,45.2727272727%,53.8461538462%
Exciting,nltk_0.60,18,44.7784810127%,54.8780487805%
Exciting,nltk_0.60,19,44.157814871%,37.037037037%
Exciting,nltk_0.60,20,43.618513324%,51.8518518519%
Exciting,nltk_0.60,21,42.7989130435%,34.7826086957%
Exciting,nltk_0.60,22,42.091152815%,10.0%
Exciting,nltk_0.60,23,41.5243101183%,33.3333333333%
Exciting,nltk_0.60,24,40.6329113924%,27.5862068966%
Exciting,nltk_0.60,25,40.2241594022%,46.1538461538%
Exciting,nltk_0.60,26,40.1234567901%,57.1428571429%
Exciting,nltk_0.60,27,40.0730816078%,54.5454545455%
Exciting,nltk_0.60,28,39.7358943577%,50.0%
Exciting,nltk_0.60,29,39.3063583815%,46.875%
Exciting,nltk_0.60,30,39.2694063927%,54.5454545455%
Exciting,nltk_0.60,31,39.0909090909%,25.0%
Exciting,nltk_0.60,32,37.8820960699%,41.6666666667%
Exciting,nltk_0.60,33,37.7277599143%,41.1764705882%
Exciting,nltk_0.60,34,38.5567010309%,70.2702702703%
Exciting,nltk_0.60,35,38.1873727088%,16.6666666667%
Exciting,nltk_0.60,36,37.3259052925%,45.2631578947%
Exciting,nltk_0.60,37,35.0746268657%,35.6589147287%
Exciting,nltk_0.60,38,33.9622641509%,33.3333333333%
Exciting,nltk_0.60,39,33.982852689%,54.5454545455%
Exciting,nltk_0.60,40,33.8734567901%,30.7692307692%
Exciting,nltk_0.60,41,33.8449731389%,42.8571428571%
Exciting,nltk_0.60,42,33.9176829268%,44.4444444444%
Exciting,nltk_0.60,43,33.838001514%,33.3333333333%
Exciting,nltk_0.60,44,33.7652987761%,44.1176470588%
Exciting,nltk_0.60,45,32.9616724739%,34.7826086957%
Exciting,nltk_0.80,1,100.0%,100.0%
Exciting,nltk_0.80,2,100.0%,100.0%
Exciting,nltk_0.80,3,81.25%,72.7272727273%
Exciting,nltk_0.80,4,77.0833333333%,81.25%
Exciting,nltk_0.80,5,72.0930232558%,81.5789473684%
Exciting,nltk_0.80,6,70.652173913%,66.6666666667%
Exciting,nltk_0.80,7,66.0377358491%,64.2857142857%
Exciting,nltk_0.80,8,69.2307692308%,100.0%
Exciting,nltk_0.80,9,68.2170542636%,75.0%
Exciting,nltk_0.80,10,66.0%,61.9047619048%
Exciting,nltk_0.80,11,62.4309392265%,67.7419354839%
Exciting,nltk_0.80,12,58.4664536741%,69.696969697%
Exciting,nltk_0.80,13,57.6219512195%,53.3333333333%
Exciting,nltk_0.80,14,57.0588235294%,58.3333333333%
Exciting,nltk_0.80,15,53.7234042553%,50.0%
Exciting,nltk_0.80,16,45.4376163873%,49.6894409938%
Exciting,nltk_0.80,17,45.2727272727%,53.8461538462%
Exciting,nltk_0.80,18,44.7784810127%,54.8780487805%
Exciting,nltk_0.80,19,44.157814871%,37.037037037%
Exciting,nltk_0.80,20,43.618513324%,51.8518518519%
Exciting,nltk_0.80,21,42.7989130435%,34.7826086957%
Exciting,nltk_0.80,22,42.091152815%,10.0%
Exciting,nltk_0.80,23,41.5243101183%,33.3333333333%
Exciting,nltk_0.80,24,40.6329113924%,27.5862068966%
Exciting,nltk_0.80,25,40.2241594022%,46.1538461538%
Exciting,nltk_0.80,26,40.1234567901%,57.1428571429%
Exciting,nltk_0.80,27,40.0730816078%,54.5454545455%
Exciting,nltk_0.80,28,39.7358943577%,50.0%
Exciting,nltk_0.80,29,39.3063583815%,46.875%
Exciting,nltk_0.80,30,39.2694063927%,54.5454545455%
Exciting,nltk_0.80,31,39.0909090909%,25.0%
Exciting,nltk_0.80,32,37.8820960699%,41.6666666667%
Exciting,nltk_0.80,33,37.7277599143%,41.1764705882%
Exciting,nltk_0.80,34,38.5567010309%,70.2702702703%
Exciting,nltk_0.80,35,38.1873727088%,16.6666666667%
Exciting,nltk_0.80,36,37.3259052925%,45.2631578947%
Exciting,nltk_0.80,37,35.0746268657%,35.6589147287%
Exciting,nltk_0.80,38,33.9622641509%,33.3333333333%
Exciting,nltk_0.80,39,33.982852689%,54.5454545455%
Exciting,nltk_0.80,40,33.8734567901%,30.7692307692%
Exciting,nltk_0.80,41,33.8449731389%,42.8571428571%
Exciting,nltk_0.80,42,33.9176829268%,44.4444444444%
Exciting,nltk_0.80,43,33.838001514%,33.3333333333%
Exciting,nltk_0.80,44,33.7652987761%,44.1176470588%
Exciting,nltk_0.80,45,32.9616724739%,34.7826086957%
Exciting,word2vec_0.20,1,23.0769230769%,46.1538461538%
Exciting,word2vec_0.20,2,9.52380952381%,12.5%
Exciting,word2vec_0.20,3,9.375%,9.09090909091%
Exciting,word2vec_0.20,4,6.25%,0.0%
Exciting,word2vec_0.20,5,3.48837209302%,2.63157894737%
Exciting,word2vec_0.20,6,5.4347826087%,33.3333333333%
Exciting,word2vec_0.20,7,3.77358490566%,0.0%
Exciting,word2vec_0.20,8,4.2735042735%,18.1818181818%
Exciting,word2vec_0.20,9,4.6511627907%,8.33333333333%
Exciting,word2vec_0.20,10,4.0%,0.0%
Exciting,word2vec_0.20,11,4.41988950276%,6.45161290323%
Exciting,word2vec_0.20,12,4.15335463259%,4.54545454545%
Exciting,word2vec_0.20,13,3.96341463415%,0.0%
Exciting,word2vec_0.20,14,3.82352941176%,0.0%
Exciting,word2vec_0.20,15,3.1914893617%,2.77777777778%
Exciting,word2vec_0.20,16,2.60707635009%,4.96894409938%
Exciting,word2vec_0.20,17,2.54545454545%,0.0%
Exciting,word2vec_0.20,18,2.68987341772%,4.87804878049%
Exciting,word2vec_0.20,19,2.73141122914%,3.7037037037%
Exciting,word2vec_0.20,20,2.52454417952%,1.85185185185%
Exciting,word2vec_0.20,21,2.44565217391%,0.0%
Exciting,word2vec_0.20,22,2.41286863271%,0.0%
Exciting,word2vec_0.20,23,2.3653088042%,6.66666666667%
Exciting,word2vec_0.20,24,2.27848101266%,0.0%
Exciting,word2vec_0.20,25,2.36612702366%,7.69230769231%
Exciting,word2vec_0.20,26,2.34567901235%,0.0%
Exciting,word2vec_0.20,27,2.31425091352%,0.0%
Exciting,word2vec_0.20,28,2.28091236495%,8.33333333333%
Exciting,word2vec_0.20,29,2.19653179191%,0.0%
Exciting,word2vec_0.20,30,2.28310502283%,9.09090909091%
Exciting,word2vec_0.20,31,2.38636363636%,25.0%
Exciting,word2vec_0.20,32,2.29257641921%,0.0%
Exciting,word2vec_0.20,33,2.25080385852%,0.0%
Exciting,word2vec_0.20,34,2.16494845361%,0.0%
Exciting,word2vec_0.20,35,2.13849287169%,0.0%
Exciting,word2vec_0.20,36,1.94986072423%,0.0%
Exciting,word2vec_0.20,37,1.90713101161%,2.32558139535%
Exciting,word2vec_0.20,38,1.80817610063%,0.0%
Exciting,word2vec_0.20,39,1.87061574435%,9.09090909091%
Exciting,word2vec_0.20,40,1.85185185185%,0.0%
Exciting,word2vec_0.20,41,1.84190330008%,0.0%
Exciting,word2vec_0.20,42,1.82926829268%,0.0%
Exciting,word2vec_0.20,43,1.89250567752%,11.1111111111%
Exciting,word2vec_0.20,44,2.0158387329%,4.41176470588%
Exciting,word2vec_0.20,45,2.02090592334%,2.17391304348%
Exciting,word2vec_0.40,1,46.1538461538%,69.2307692308%
Exciting,word2vec_0.40,2,33.3333333333%,37.5%
Exciting,word2vec_0.40,3,21.875%,18.1818181818%
Exciting,word2vec_0.40,4,10.4166666667%,12.5%
Exciting,word2vec_0.40,5,12.7906976744%,34.2105263158%
Exciting,word2vec_0.40,6,13.0434782609%,33.3333333333%
Exciting,word2vec_0.40,7,13.2075471698%,21.4285714286%
Exciting,word2vec_0.40,8,15.3846153846%,45.4545454545%
Exciting,word2vec_0.40,9,14.7286821705%,25.0%
Exciting,word2vec_0.40,10,12.6666666667%,9.52380952381%
Exciting,word2vec_0.40,11,12.7071823204%,12.9032258065%
Exciting,word2vec_0.40,12,9.58466453674%,15.1515151515%
Exciting,word2vec_0.40,13,9.14634146341%,0.0%
Exciting,word2vec_0.40,14,9.11764705882%,8.33333333333%
Exciting,word2vec_0.40,15,7.97872340426%,5.55555555556%
Exciting,word2vec_0.40,16,5.95903165736%,11.801242236%
Exciting,word2vec_0.40,17,5.27272727273%,0.0%
Exciting,word2vec_0.40,18,4.74683544304%,9.75609756098%
Exciting,word2vec_0.40,19,4.85584218513%,7.40740740741%
Exciting,word2vec_0.40,20,5.18934081346%,11.1111111111%
Exciting,word2vec_0.40,21,5.02717391304%,4.34782608696%
Exciting,word2vec_0.40,22,4.95978552279%,0.0%
Exciting,word2vec_0.40,23,4.86202365309%,6.66666666667%
Exciting,word2vec_0.40,24,4.81012658228%,6.89655172414%
Exciting,word2vec_0.40,25,4.85678704857%,7.69230769231%
Exciting,word2vec_0.40,26,4.81481481481%,0.0%
Exciting,word2vec_0.40,27,4.7503045067%,0.0%
Exciting,word2vec_0.40,28,4.6818727491%,8.33333333333%
Exciting,word2vec_0.40,29,4.50867052023%,3.125%
Exciting,word2vec_0.40,30,4.56621004566%,9.09090909091%
Exciting,word2vec_0.40,31,4.65909090909%,25.0%
Exciting,word2vec_0.40,32,4.36681222707%,2.77777777778%
Exciting,word2vec_0.40,33,4.39442658092%,5.88235294118%
Exciting,word2vec_0.40,34,4.32989690722%,8.10810810811%
Exciting,word2vec_0.40,35,4.27698574338%,0.0%
Exciting,word2vec_0.40,36,3.62116991643%,3.15789473684%
Exciting,word2vec_0.40,37,3.31674958541%,3.87596899225%
Exciting,word2vec_0.40,38,2.98742138365%,0.0%
Exciting,word2vec_0.40,39,2.96180826189%,18.1818181818%
Exciting,word2vec_0.40,40,3.00925925926%,7.69230769231%
Exciting,word2vec_0.40,41,3.06983883346%,14.2857142857%
Exciting,word2vec_0.40,42,3.0487804878%,0.0%
Exciting,word2vec_0.40,43,3.10370931113%,11.1111111111%
Exciting,word2vec_0.40,44,3.3117350612%,7.35294117647%
Exciting,word2vec_0.40,45,3.27526132404%,4.34782608696%
Exciting,word2vec_0.60,1,84.6153846154%,92.3076923077%
Exciting,word2vec_0.60,2,80.9523809524%,87.5%
Exciting,word2vec_0.60,3,62.5%,63.6363636364%
Exciting,word2vec_0.60,4,56.25%,68.75%
Exciting,word2vec_0.60,5,50.0%,65.7894736842%
Exciting,word2vec_0.60,6,47.8260869565%,50.0%
Exciting,word2vec_0.60,7,44.3396226415%,42.8571428571%
Exciting,word2vec_0.60,8,46.1538461538%,81.8181818182%
Exciting,word2vec_0.60,9,47.2868217054%,66.6666666667%
Exciting,word2vec_0.60,10,40.6666666667%,28.5714285714%
Exciting,word2vec_0.60,11,34.8066298343%,35.4838709677%
Exciting,word2vec_0.60,12,31.6293929712%,43.1818181818%
Exciting,word2vec_0.60,13,30.7926829268%,26.6666666667%
Exciting,word2vec_0.60,14,30.2941176471%,25.0%
Exciting,word2vec_0.60,15,28.9893617021%,33.3333333333%
Exciting,word2vec_0.60,16,23.0912476723%,28.5714285714%
Exciting,word2vec_0.60,17,23.0909090909%,46.1538461538%
Exciting,word2vec_0.60,18,21.9936708861%,26.8292682927%
Exciting,word2vec_0.60,19,21.6995447648%,18.5185185185%
Exciting,word2vec_0.60,20,21.4586255259%,27.7777777778%
Exciting,word2vec_0.60,21,20.9239130435%,8.69565217391%
Exciting,word2vec_0.60,22,20.509383378%,0.0%
Exciting,word2vec_0.60,23,20.3679369251%,20.0%
Exciting,word2vec_0.60,24,20.253164557%,17.2413793103%
Exciting,word2vec_0.60,25,20.4234122042%,38.4615384615%
Exciting,word2vec_0.60,26,20.1234567901%,14.2857142857%
Exciting,word2vec_0.60,27,20.2192448234%,27.2727272727%
Exciting,word2vec_0.60,28,20.0480192077%,33.3333333333%
Exciting,word2vec_0.60,29,19.8843930636%,31.25%
Exciting,word2vec_0.60,30,19.6347031963%,18.1818181818%
Exciting,word2vec_0.60,31,19.5454545455%,25.0%
Exciting,word2vec_0.60,32,19.1048034934%,16.6666666667%
Exciting,word2vec_0.60,33,18.9710610932%,23.5294117647%
Exciting,word2vec_0.60,34,19.4845360825%,37.8378378378%
Exciting,word2vec_0.60,35,19.2464358452%,0.0%
Exciting,word2vec_0.60,36,18.1987000929%,18.9473684211%
Exciting,word2vec_0.60,37,16.583747927%,17.8294573643%
Exciting,word2vec_0.60,38,15.8805031447%,13.6363636364%
Exciting,word2vec_0.60,39,15.900233827%,27.2727272727%
Exciting,word2vec_0.60,40,16.049382716%,30.7692307692%
Exciting,word2vec_0.60,41,15.963161934%,14.2857142857%
Exciting,word2vec_0.60,42,15.8536585366%,11.1111111111%
Exciting,word2vec_0.60,43,15.821347464%,11.1111111111%
Exciting,word2vec_0.60,44,15.6947444204%,25.0%
Exciting,word2vec_0.60,45,15.331010453%,15.2173913043%
Exciting,word2vec_0.80,1,100.0%,100.0%
Exciting,word2vec_0.80,2,100.0%,100.0%
Exciting,word2vec_0.80,3,81.25%,72.7272727273%
Exciting,word2vec_0.80,4,77.0833333333%,81.25%
Exciting,word2vec_0.80,5,72.0930232558%,81.5789473684%
Exciting,word2vec_0.80,6,70.652173913%,66.6666666667%
Exciting,word2vec_0.80,7,64.1509433962%,57.1428571429%
Exciting,word2vec_0.80,8,65.811965812%,90.9090909091%
Exciting,word2vec_0.80,9,65.1162790698%,75.0%
Exciting,word2vec_0.80,10,63.3333333333%,61.9047619048%
Exciting,word2vec_0.80,11,60.2209944751%,67.7419354839%
Exciting,word2vec_0.80,12,57.1884984026%,69.696969697%
Exciting,word2vec_0.80,13,56.4024390244%,53.3333333333%
Exciting,word2vec_0.80,14,55.8823529412%,58.3333333333%
Exciting,word2vec_0.80,15,51.5957446809%,44.4444444444%
Exciting,word2vec_0.80,16,44.1340782123%,47.8260869565%
Exciting,word2vec_0.80,17,44.0%,53.8461538462%
Exciting,word2vec_0.80,18,43.0379746835%,50.0%
Exciting,word2vec_0.80,19,42.1851289833%,33.3333333333%
Exciting,word2vec_0.80,20,42.0757363254%,51.8518518519%
Exciting,word2vec_0.80,21,41.3043478261%,30.4347826087%
Exciting,word2vec_0.80,22,40.6166219839%,10.0%
Exciting,word2vec_0.80,23,40.0788436268%,33.3333333333%
Exciting,word2vec_0.80,24,39.3670886076%,27.5862068966%
Exciting,word2vec_0.80,25,39.103362391%,46.1538461538%
Exciting,word2vec_0.80,26,39.012345679%,57.1428571429%
Exciting,word2vec_0.80,27,38.7332521315%,45.4545454545%
Exciting,word2vec_0.80,28,38.4153661465%,50.0%
Exciting,word2vec_0.80,29,38.0346820809%,46.875%
Exciting,word2vec_0.80,30,38.0136986301%,45.4545454545%
Exciting,word2vec_0.80,31,37.8409090909%,25.0%
Exciting,word2vec_0.80,32,36.5720524017%,38.8888888889%
Exciting,word2vec_0.80,33,36.6559485531%,41.1764705882%
Exciting,word2vec_0.80,34,37.3195876289%,67.5675675676%
Exciting,word2vec_0.80,35,36.9653767821%,16.6666666667%
Exciting,word2vec_0.80,36,35.9331476323%,42.1052631579%
Exciting,word2vec_0.80,37,33.6650082919%,34.1085271318%
Exciting,word2vec_0.80,38,32.4685534591%,30.303030303%
Exciting,word2vec_0.80,39,32.5019485581%,54.5454545455%
Exciting,word2vec_0.80,40,32.4074074074%,30.7692307692%
Exciting,word2vec_0.80,41,32.386799693%,42.8571428571%
Exciting,word2vec_0.80,42,32.4695121951%,44.4444444444%
Exciting,word2vec_0.80,43,32.323996972%,22.2222222222%
Exciting,word2vec_0.80,44,32.2534197264%,42.6470588235%
Exciting,word2vec_0.80,45,31.4982578397%,34.7826086957%
